backend,state_id,source_role,source_seed,grid_size,checkpoint,attempt,attempt_status,selected_proposal,acceptance_fraction,accepted_transitions,action_index,burn_in,chain_index,initialization,proposal_seed,retained_count,total_transitions,uniform_seed,wall_seconds,work,maximum_split_rhat,minimum_gap_ess,initial_angle_max,initial_angle_min,likelihood_evaluations,maximum_likelihood_evaluations_one_transition,mean_likelihood_evaluations_per_transition
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,324,1024,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2288505268,4096,5120,2150539275,0.5712134160567075,"{""factor_energy_evaluations"": 8020800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.282914798646917,0.0002639428106314385,13925.0,17.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2863985702,4096,5120,1958643887,0.49891008413396776,"{""factor_energy_evaluations"": 8081280, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.279767146655603,7.0517696224842455e-06,14030.0,18.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,251,1024,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1739944118,4096,5120,2614475322,0.5386923330370337,"{""factor_energy_evaluations"": 7996032, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.282560890226769,0.0014803293784985472,13882.0,16.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4266480518,4096,5120,1922053939,0.5648237911518663,"{""factor_energy_evaluations"": 8009856, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.280014306002563,0.00229459136489835,13906.0,13.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3588984966,4096,5120,29724012,0.5111202909611166,"{""factor_energy_evaluations"": 7991424, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.283087128813224,0.0033356477286916523,13874.0,17.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,371,1024,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4284246530,4096,5120,236353764,0.46740954206325114,"{""factor_energy_evaluations"": 8128512, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.281550924677469,0.00035151807562583593,14112.0,15.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,372,1024,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1039013281,4096,5120,2988743429,0.44966191705316305,"{""factor_energy_evaluations"": 8375040, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0030955627507687,5880.746914437011,6.282856331151721,0.00020604951346870777,14540.0,17.0,2.73818359375
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,900,1024,0,LAPLACE_MODE,2908554101,4096,5120,2568721933,1.113236750010401,"{""factor_energy_evaluations"": 34163200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.281891392471722,0.0010607157267855465,21352.0,19.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,699,1024,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3760755581,4096,5120,3511600710,1.3246517919469625,"{""factor_energy_evaluations"": 32492800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.282625327389261,0.00013809810156527086,20308.0,18.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,899,1024,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3942438678,4096,5120,2200651753,1.0306285419501364,"{""factor_energy_evaluations"": 32595200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.2820934005819975,0.00044456595939847956,20372.0,17.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,899,1024,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2605296266,4096,5120,2281835160,0.9725685419980437,"{""factor_energy_evaluations"": 32641600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.282403919278578,0.000768752335829471,20401.0,16.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,899,1024,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3486243876,4096,5120,713304999,0.972723999992013,"{""factor_energy_evaluations"": 32476800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.283166453729477,0.0006368862548154825,20298.0,16.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,700,1024,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2607183543,4096,5120,777587818,0.9703072500415146,"{""factor_energy_evaluations"": 32854400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.282949318992923,0.00029443887156419874,20534.0,17.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,700,1024,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4172568417,4096,5120,3734813241,0.9371334169991314,"{""factor_energy_evaluations"": 31524800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.283110182188795,0.0002459554582972866,19703.0,15.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,1.0,5120,899,1024,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3421017035,4096,5120,1147745884,0.9427731251344085,"{""factor_energy_evaluations"": 31496000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.005248687498096,2780.3382799065153,6.280663345946745,0.0022107901098633127,19685.0,17.0,3.9710205078125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,740,1024,0,LAPLACE_MODE,3667882332,4096,5120,3669189113,0.9905799578409642,"{""factor_energy_evaluations"": 33584000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.282414468314894,0.0002264992749108664,20990.0,22.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,660,1024,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2343962610,4096,5120,1135817549,0.9555893330834806,"{""factor_energy_evaluations"": 32171200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.279487906787031,0.0024592830178517973,20107.0,17.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,659,1024,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3610099850,4096,5120,2473469898,0.943304207874462,"{""factor_energy_evaluations"": 31776000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.282369567671564,0.001015058841524821,19860.0,19.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,739,1024,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3618636739,4096,5120,911242937,0.9406113750301301,"{""factor_energy_evaluations"": 31659200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.2827647673093745,0.001685648772135888,19787.0,17.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,659,1024,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2858514981,4096,5120,1535336479,0.9225505420472473,"{""factor_energy_evaluations"": 30940800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.283161224094649,0.0012416211599036373,19338.0,16.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,940,1024,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1509139029,4096,5120,2015229438,0.9699160840827972,"{""factor_energy_evaluations"": 32800000, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.28302573458089,0.00017520647942799098,20500.0,18.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,860,1024,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1827890597,4096,5120,2075216646,0.9547508340328932,"{""factor_energy_evaluations"": 32132800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.283096344371759,0.0013403554025992917,20083.0,17.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,659,1024,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,294533661,4096,5120,1685496882,1.0050392500124872,"{""factor_energy_evaluations"": 31067200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0104970814047731,2544.5965922593145,6.282564373307645,0.0024568832364710693,19417.0,17.0,3.908251953125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,740,1024,0,LAPLACE_MODE,2087632195,4096,5120,1659860329,1.013362041907385,"{""factor_energy_evaluations"": 33014400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.28304075632694,0.001026904053616159,20634.0,21.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,939,1024,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,486991995,4096,5120,3591806838,0.9782708329148591,"{""factor_energy_evaluations"": 32446400, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.282909628729297,0.0031075152737426556,20279.0,16.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,939,1024,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1142755205,4096,5120,1373090028,1.0532647499348968,"{""factor_energy_evaluations"": 31540800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.282526289173709,0.0014598231615142194,19713.0,16.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,740,1024,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,382118663,4096,5120,954827352,0.9628499171230942,"{""factor_energy_evaluations"": 31659200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.282780043899368,0.0005060343870694504,19787.0,18.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,740,1024,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4292812157,4096,5120,3017138316,0.9538651660550386,"{""factor_energy_evaluations"": 31619200, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.280619099967783,0.0004748277682529695,19762.0,17.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,939,1024,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2722692344,4096,5120,410092617,0.980684916023165,"{""factor_energy_evaluations"": 32753600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.282722389079838,0.0022997424466400128,20471.0,19.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,740,1024,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2891154998,4096,5120,3718742339,0.9536761250346899,"{""factor_energy_evaluations"": 31516800, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.282549571757071,0.0005696187408132009,19698.0,16.0,3.9189453125
ELLIPTICAL_SLICE_FULL,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,5120,740,1024,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4114047617,4096,5120,3694756923,0.9715932088438421,"{""factor_energy_evaluations"": 32281600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.007922657026867,1848.8474812415564,6.279403442034872,0.0017154081305384204,20176.0,18.0,3.9189453125
