method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,raw_factor_likelihood_evaluation_count,decision_factor_likelihood_evaluation_count,heldout_factor_likelihood_evaluation_count,inference_sample_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,heldout_full_target_sample_count,heldout_full_target_ess,heldout_full_target_ess_fraction,heldout_full_target_wall_time_seconds,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
adaptive,6,2,12,0.75,0.9945315460059745,0.6902548136048274,0.9945315460059745,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983280,458936,524344,16384,16372.650268846643,0.9993072673856593,0.12794379307888448,65536,65492.337086838015,0.999333756818207,0.038820874877274036,0.008136940472680664,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f3fe734b2f6f1834db25fee67d1edf56e4d30cf8979923aebaa83316be3c01,2090958931f040896507f37b4e1377e519231a6acea3a0349478c8cb0b654e0a,historical_preference_bank_only,5
adaptive,6,3,11,0.6875,0.5670356243322285,0.9945315460059745,0.9945315460059745,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983292,458948,524344,16384,16373.81152170704,0.9993781446354395,0.12706329231150448,65536,65495.089601402266,0.9993757568573344,0.039449084084481,0.00040274465255639864,2.4862884653107375e-05,0.00021676216003110573,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f3fe734b2f6f1834db25fee67d1edf56e4d30cf8979923aebaa83316be3c01,2090958931f040896507f37b4e1377e519231a6acea3a0349478c8cb0b654e0a,historical_preference_bank_only,6
adaptive,6,4,10,0.625,0.16711377180467887,0.9945315460059745,0.9945315460059745,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983292,458948,524344,16384,16374.460808242451,0.9994177739405793,0.12694950308650732,65536,65497.87000143003,0.9994181823948673,0.03995699994266033,0.0003129882168802572,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f3fe734b2f6f1834db25fee67d1edf56e4d30cf8979923aebaa83316be3c01,2090958931f040896507f37b4e1377e519231a6acea3a0349478c8cb0b654e0a,historical_preference_bank_only,7
adaptive,6,5,15,0.9375,-0.016502110532983814,0.9945315460059745,0.9945315460059745,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983292,458948,524344,16384,16376.545480365916,0.999545012229365,0.12364045809954405,65536,65506.998212930484,0.9995574678486707,0.03825891716405749,0.00012413674936121344,0.00013492450138439022,0.0001408861135876722,2.806563166375461e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f3fe734b2f6f1834db25fee67d1edf56e4d30cf8979923aebaa83316be3c01,2090958931f040896507f37b4e1377e519231a6acea3a0349478c8cb0b654e0a,historical_preference_bank_only,8
adaptive,6,6,5,0.3125,0.2005567674758909,0.9945315460059745,0.9945315460059745,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983292,458948,524344,16384,16377.584335591606,0.9996084189203861,0.12380221020430326,65536,65510.81782406322,0.9996157504892459,0.037765208864584565,0.00015150714610485572,2.4862884653107375e-05,0.00011245788680185813,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f3fe734b2f6f1834db25fee67d1edf56e4d30cf8979923aebaa83316be3c01,2090958931f040896507f37b4e1377e519231a6acea3a0349478c8cb0b654e0a,historical_preference_bank_only,9
standard,7,1,3,0.1875,0.5282595323292082,0.25971205802071967,0.5282595323292082,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.050134204463803636,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,4
standard,7,2,4,0.25,0.501606408653959,0.5282595323292082,0.5282595323292082,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.015511460741881491,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,5
standard,7,3,5,0.3125,0.19567059267549397,0.5282595323292082,0.5282595323292082,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.014717286821345849,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,6
standard,7,4,1,0.0625,0.06281402857058671,0.5282595323292082,0.5282595323292082,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.008919158817831088,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
standard,7,5,6,0.375,0.01453659019518411,0.5282595323292082,0.5282595323292082,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007682952244989213,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
standard,7,6,13,0.8125,0.6844577394889417,0.5282595323292082,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007265748908527107,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
full,7,1,1,0.0625,0.06281402857058671,0.25971205802071967,0.25971205802071967,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524328,524328,0,65536,65492.906999063096,0.9993424529886337,0.03965216688811779,,,,,0.06165671716500076,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,4
full,7,2,13,0.8125,0.6844577394889417,0.25971205802071967,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524328,524328,0,65536,65498.871397974915,0.9994334624935137,0.04030624986626208,,,,,0.054827852919286484,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,5
full,7,3,12,0.75,0.980753559756491,0.6844577394889417,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524328,524328,0,65536,65500.344132674916,0.9994559346416461,0.039873583940789104,,,,,0.003635263193192131,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,6
full,7,4,11,0.6875,0.5577828902456112,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524344,524344,0,65536,65496.82128955429,0.9994021803215681,0.04074995801784098,,,,,0.0012745122647594607,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
full,7,5,4,0.25,0.501606408653959,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524344,524344,0,65536,65504.741060987064,0.9995230264432841,0.049410958075895905,,,,,0.00023222568127321988,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
full,7,6,6,0.375,0.01453659019518411,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524328,524328,0,65536,65513.904877862224,0.9996628551919895,0.03988429205492139,,,,,0.00015870153439736734,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
adaptive,7,1,1,0.0625,0.06281402857058671,0.25971205802071967,0.25971205802071967,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,41,983220,458892,524328,16384,16372.70134417222,0.9993103847761364,0.12396025029011071,65536,65491.138622141734,0.9993154696982076,0.039265166968107224,0.06158480066418327,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,4
adaptive,7,2,13,0.8125,0.6844577394889417,0.25971205802071967,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,41,983220,458892,524328,16384,16374.46122417027,0.9994177993267988,0.12645641807466745,65536,65497.8745198599,0.9994182513406357,0.03855541720986366,0.05682311106304457,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,5
adaptive,7,3,12,0.75,0.980753559756491,0.6844577394889417,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,41,983222,458894,524328,16384,16375.334156763192,0.9994710789040034,0.12894471012987196,65536,65500.502680736965,0.9994583538930811,0.039905874989926815,0.003530700029541884,2.4862014803777555e-05,0.0005678751664999231,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,6
adaptive,7,4,11,0.6875,0.5577828902456112,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,41,983292,458948,524344,16384,16371.910146713164,0.9992620939155984,0.12560716760344803,65536,65496.58025139253,0.9993985023711018,0.03855774994008243,0.0014854100604169552,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
adaptive,7,5,4,0.25,0.501606408653959,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,41,983286,458942,524344,16384,16376.222082650766,0.9995252735992899,0.1222125836648047,65536,65505.90608632855,0.9995408033192222,0.038701165933161974,0.0003842446521722076,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
adaptive,7,6,3,0.1875,0.5282595323292082,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 5, 6, 7]",6,8,41,41,868497,344169,524328,16384,16378.374328669317,0.9996566362713206,0.11588150192983449,65536,65514.41336093666,0.9996706140279642,0.03787045809440315,0.0002145389539604338,0.0001921323246775554,0.00013008590001755392,2.583270292296657e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,49f59da5e795efa4b2173cfe4490b604c90f246953f1b4d385c89829571be9b5,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
standard,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.05093791860101462,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
standard,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.016699012719823964,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
standard,8,3,5,0.3125,0.20778769889769472,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.016419512889546524,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
standard,8,4,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.009902984038089854,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
standard,8,5,6,0.375,0.012873823223311709,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.008800035805068922,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
standard,8,6,15,0.9375,0.00454583909407617,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007996691058804687,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
full,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524344,524344,0,65536,65488.66577849808,0.9992777370986645,0.039564458187669516,,,,,0.07248654118063799,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
full,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524344,524344,0,65536,65493.4213476655,0.9993503013254623,0.04015445802360773,,,,,0.019734442209149803,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
full,8,3,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524328,524328,0,65536,65499.77739287832,0.9994472868786365,0.03955862484872341,,,,,0.01218375961368037,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
full,8,4,11,0.6875,0.5652813422601267,0.5130379857765214,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524328,524328,0,65536,65505.424972216904,0.9995334621004777,0.040135791990906,,,,,0.010990168545188313,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
full,8,5,10,0.625,0.16829212170753846,0.5652813422601267,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524344,524344,0,65536,65508.728676800965,0.9995838726318507,0.03913749987259507,,,,,0.01568339244203638,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
full,8,6,12,0.75,0.9827574695667048,0.5652813422601267,0.9827574695667048,0.9882354306132825,0.0,reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524328,524328,0,65536,65516.532766791664,0.9997029535948435,0.038993290858343244,,,,,0.007475998232721471,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
adaptive,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,42,983286,458942,524344,16384,16372.055274118817,0.9992709517894786,0.12722387490794063,65536,65488.18052718446,0.9992703327512277,0.03950612503103912,0.07318616408442306,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
adaptive,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983290,458946,524344,16384,16373.282618035102,0.9993458629171815,0.1264600397553295,65536,65492.23079573032,0.9993321349446155,0.03954775002785027,0.01848958591804524,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
adaptive,8,3,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983220,458892,524328,16384,16374.831019999336,0.9994403698730063,0.13285133335739374,65536,65500.68305430956,0.9994611061753778,0.04030949994921684,0.012118141631965028,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
adaptive,8,4,11,0.6875,0.5652813422601267,0.5130379857765214,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983220,458892,524328,16384,16376.401892035725,0.9995362482931961,0.12669608113355935,65536,65503.944720593296,0.9995108752531936,0.039298916002735496,0.011622536489552047,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
adaptive,8,5,10,0.625,0.16829212170753846,0.5652813422601267,0.5652813422601267,0.565131658509561,0.4231037721037214,not_reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983290,458946,524344,16384,16377.19629412066,0.9995847347485755,0.12490158365108073,65536,65508.83424067874,0.9995854834087943,0.03844704199582338,0.015456160073333678,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
